#Firmware: Tuareg V0.2 2020.10
Coil1,Coil1,Injector1,Injector1,Phase valid,Phase Cyl1 Comp,CIS Lobe present,Crank Position,fraction,Timestamp,time
,,,,,,,,us,ms,ms
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,148.0,2794871.0,2794871.2
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,156.0,2794871.0,2794871.2
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130.0,2794872.0,2794872.2
MARK 018
0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,689.0,2797949.0,2797949.8
0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,676.0,2797950.0,2797950.8
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,800.0,2797960.0,2797960.8
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,791.0,2797961.0,2797961.8
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,913.0,2797971.0,2797972.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,38.0,2797973.0,2797973.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,46.0,2797973.0,2797973.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,853.0,2797976.0,2797976.8
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,2797983.0,2797983.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,2797983.0,2797983.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,2797983.0,2797983.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,2797984.0,2797984.0
0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,144.0,2797994.0,2797994.2
0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,131.0,2797995.0,2797995.2
0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,137.0,2797995.0,2797995.2
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,256.0,2798005.0,2798005.2
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,263.0,2798005.0,2798005.2
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,248.0,2798006.0,2798006.2
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,369.0,2798016.0,2798016.2
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,515.0,2798017.0,2798017.5
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,523.0,2798017.0,2798017.5
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,309.0,2798021.0,2798021.2
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,488.0,2798027.0,2798027.5
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,496.0,2798027.0,2798027.5
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,504.0,2798027.0,2798027.5
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,476.0,2798028.0,2798028.5
0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,600.0,2798038.0,2798038.5
0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,587.0,2798039.0,2798039.5
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,711.0,2798049.0,2798049.8
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,702.0,2798050.0,2798050.8
MARK 019
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,145.0,2801117.0,2801117.2
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,152.0,2801117.0,2801117.2
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,138.0,2801118.0,2801118.2
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,259.0,2801128.0,2801128.2
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,394.0,2801129.0,2801129.5
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,402.0,2801129.0,2801129.5
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,199.0,2801133.0,2801133.2
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,361.0,2801139.0,2801139.2
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,369.0,2801139.0,2801139.2
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,378.0,2801139.0,2801139.5
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,366.0,2801140.0,2801140.2
0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,489.0,2801150.0,2801150.5
0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,476.0,2801151.0,2801151.5
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,600.0,2801161.0,2801161.5
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,592.0,2801162.0,2801162.5
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,714.0,2801172.0,2801172.8
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,854.0,2801173.0,2801173.8
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,862.0,2801173.0,2801173.8
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,654.0,2801177.0,2801177.8
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,822.0,2801183.0,2801183.8
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,833.0,2801183.0,2801183.8
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,843.0,2801183.0,2801183.8
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,821.0,2801184.0,2801184.8
0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,944.0,2801194.0,2801195.0
0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,931.0,2801195.0,2801196.0
0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,938.0,2801195.0,2801196.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,56.0,2801206.0,2801206.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,63.0,2801206.0,2801206.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,49.0,2801207.0,2801207.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,170.0,2801217.0,2801217.2
MARK 020
0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,603.0,2804284.0,2804284.5
0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,734.0,2804285.0,2804285.8
0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,742.0,2804285.0,2804285.8
0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,543.0,2804289.0,2804289.5
0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,709.0,2804295.0,2804295.8
0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,722.0,2804295.0,2804295.8
0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,732.0,2804295.0,2804295.8
0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,710.0,2804296.0,2804296.8
0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,833.0,2804306.0,2804306.8
0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,820.0,2804307.0,2804307.8
0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,828.0,2804307.0,2804307.8
0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,945.0,2804317.0,2804318.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,953.0,2804317.0,2804318.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,938.0,2804318.0,2804319.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,59.0,2804329.0,2804329.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,202.0,2804330.0,2804330.2
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,210.0,2804330.0,2804330.2
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,999.0,2804333.0,2804334.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,169.0,2804340.0,2804340.2
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,178.0,2804340.0,2804340.2
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,190.0,2804340.0,2804340.2
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,166.0,2804341.0,2804341.2
0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,290.0,2804351.0,2804351.2
0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,276.0,2804352.0,2804352.2
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,400.0,2804362.0,2804362.5
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,392.0,2804363.0,2804363.5
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,514.0,2804373.0,2804373.5
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,662.0,2804374.0,2804374.8
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,670.0,2804374.0,2804374.8
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,454.0,2804378.0,2804378.5
MARK 021
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,56.0,2807452.0,2807452.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,2807452.0,2807452.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,2807452.0,2807452.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,2807453.0,2807453.0
0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,179.0,2807463.0,2807463.2
0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,166.0,2807464.0,2807464.2
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,290.0,2807474.0,2807474.2
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,281.0,2807475.0,2807475.2
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,403.0,2807485.0,2807485.5
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,541.0,2807486.0,2807486.5
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,549.0,2807486.0,2807486.5
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,344.0,2807490.0,2807490.2
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,522.0,2807496.0,2807496.5
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,530.0,2807496.0,2807496.5
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,538.0,2807496.0,2807496.5
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,510.0,2807497.0,2807497.5
0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,634.0,2807507.0,2807507.8
0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,621.0,2807508.0,2807508.5
0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,627.0,2807508.0,2807508.8
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,746.0,2807518.0,2807518.8
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,753.0,2807518.0,2807518.8
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,738.0,2807519.0,2807519.8
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,859.0,2807529.0,2807529.8
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,10.0,2807531.0,2807531.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,18.0,2807531.0,2807531.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,800.0,2807534.0,2807534.8
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,969.0,2807540.0,2807541.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,978.0,2807540.0,2807541.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,990.0,2807540.0,2807541.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,966.0,2807541.0,2807542.0
MARK 022
0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,526.0,2810619.0,2810619.5
0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,512.0,2810620.0,2810620.5
0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,520.0,2810620.0,2810620.5
0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,638.0,2810630.0,2810630.8
0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,645.0,2810630.0,2810630.8
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,630.0,2810631.0,2810631.8
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,751.0,2810641.0,2810641.8
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,873.0,2810642.0,2810642.8
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,881.0,2810642.0,2810643.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,691.0,2810646.0,2810646.8
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,870.0,2810652.0,2810652.8
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,878.0,2810652.0,2810653.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,886.0,2810652.0,2810653.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,858.0,2810653.0,2810653.8
0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,982.0,2810663.0,2810664.0
0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,969.0,2810664.0,2810665.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,93.0,2810675.0,2810675.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,84.0,2810676.0,2810676.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,206.0,2810686.0,2810686.2
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,349.0,2810687.0,2810687.2
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,357.0,2810687.0,2810687.2
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,146.0,2810691.0,2810691.2
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,317.0,2810697.0,2810697.2
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,325.0,2810697.0,2810697.2
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,337.0,2810697.0,2810697.2
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,313.0,2810698.0,2810698.2
0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,437.0,2810708.0,2810708.5
0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,424.0,2810709.0,2810709.5
0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,430.0,2810709.0,2810709.5
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,549.0,2810719.0,2810719.5
MARK 023
0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,976.0,2813787.0,2813788.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,98.0,2813798.0,2813798.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,220.0,2813799.0,2813799.2
0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,229.0,2813799.0,2813799.2
0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,38.0,2813803.0,2813803.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,217.0,2813809.0,2813809.2
0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,226.0,2813809.0,2813809.2
0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,235.0,2813809.0,2813809.2
0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,205.0,2813810.0,2813810.2
0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,328.0,2813820.0,2813820.2
0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,315.0,2813821.0,2813821.2
0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,323.0,2813821.0,2813821.2
0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,440.0,2813831.0,2813831.5
0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,448.0,2813831.0,2813831.5
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,433.0,2813832.0,2813832.5
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,554.0,2813842.0,2813842.5
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,705.0,2813843.0,2813843.8
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,713.0,2813843.0,2813843.8
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,494.0,2813847.0,2813847.5
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,664.0,2813853.0,2813853.8
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,673.0,2813853.0,2813853.8
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,685.0,2813853.0,2813853.8
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,661.0,2813854.0,2813854.8
0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,785.0,2813864.0,2813864.8
0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,771.0,2813865.0,2813865.8
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,896.0,2813875.0,2813876.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,887.0,2813876.0,2813877.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,9.0,2813887.0,2813887.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,157.0,2813888.0,2813888.2
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,165.0,2813888.0,2813888.2
MARK 024
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,576.0,2816955.0,2816955.5
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,584.0,2816955.0,2816955.5
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,385.0,2816959.0,2816959.5
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,564.0,2816965.0,2816965.5
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,573.0,2816965.0,2816965.5
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,581.0,2816965.0,2816965.5
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,552.0,2816966.0,2816966.5
0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,676.0,2816976.0,2816976.8
0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,663.0,2816977.0,2816977.8
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,787.0,2816987.0,2816987.8
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,778.0,2816988.0,2816988.8
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,900.0,2816998.0,2816999.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,52.0,2817000.0,2817000.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,60.0,2817000.0,2817000.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,840.0,2817003.0,2817003.8
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,2817010.0,2817010.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,2817010.0,2817010.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,2817010.0,2817010.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,2817010.0,2817010.0
0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,131.0,2817021.0,2817021.2
0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,118.0,2817022.0,2817022.0
0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,124.0,2817022.0,2817022.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,243.0,2817032.0,2817032.2
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,250.0,2817032.0,2817032.2
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,235.0,2817033.0,2817033.2
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,356.0,2817043.0,2817043.2
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,521.0,2817044.0,2817044.5
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,528.0,2817044.0,2817044.5
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,296.0,2817048.0,2817048.2
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,475.0,2817054.0,2817054.5
MARK 025
0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,21.0,2820133.0,2820133.0
0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,8.0,2820134.0,2820134.0
0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,15.0,2820134.0,2820134.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,133.0,2820144.0,2820144.2
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,140.0,2820144.0,2820144.2
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,126.0,2820145.0,2820145.2
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,247.0,2820155.0,2820155.2
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,384.0,2820156.0,2820156.5
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,392.0,2820156.0,2820156.5
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,187.0,2820160.0,2820160.2
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,351.0,2820166.0,2820166.2
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,366.0,2820166.0,2820166.2
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,372.0,2820166.0,2820166.2
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,354.0,2820167.0,2820167.2
0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,477.0,2820177.0,2820177.5
0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,464.0,2820178.0,2820178.5
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,588.0,2820188.0,2820188.5
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,580.0,2820189.0,2820189.5
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,702.0,2820199.0,2820199.8
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,844.0,2820200.0,2820200.8
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,852.0,2820200.0,2820200.8
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,642.0,2820204.0,2820204.8
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,804.0,2820210.0,2820210.8
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,812.0,2820210.0,2820210.8
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,821.0,2820210.0,2820210.8
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,809.0,2820211.0,2820211.8
0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,933.0,2820221.0,2820222.0
0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,919.0,2820222.0,2820223.0
0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,926.0,2820222.0,2820223.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,44.0,2820233.0,2820233.0
MARK 026
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,478.0,2823300.0,2823300.5
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,469.0,2823301.0,2823301.5
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,591.0,2823311.0,2823311.5
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,723.0,2823312.0,2823312.8
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,731.0,2823312.0,2823312.8
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,532.0,2823316.0,2823316.5
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,699.0,2823322.0,2823322.8
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,710.0,2823322.0,2823322.8
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,720.0,2823322.0,2823322.8
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,698.0,2823323.0,2823323.8
0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,822.0,2823333.0,2823333.8
0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,809.0,2823334.0,2823334.8
0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,816.0,2823334.0,2823334.8
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,934.0,2823344.0,2823345.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,941.0,2823344.0,2823345.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,927.0,2823345.0,2823346.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,47.0,2823356.0,2823356.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,184.0,2823357.0,2823357.2
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,191.0,2823357.0,2823357.2
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,988.0,2823360.0,2823361.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,166.0,2823367.0,2823367.2
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,173.0,2823367.0,2823367.2
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,2823367.0,2823367.2
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,154.0,2823368.0,2823368.2
0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,278.0,2823378.0,2823378.2
0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,265.0,2823379.0,2823379.2
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,389.0,2823389.0,2823389.5
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,381.0,2823390.0,2823390.5
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,503.0,2823400.0,2823400.5
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,652.0,2823401.0,2823401.8
MARK 027
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,938.0,2826467.0,2826468.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,71.0,2826469.0,2826469.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,78.0,2826469.0,2826469.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,879.0,2826472.0,2826473.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,2826479.0,2826479.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,2826479.0,2826479.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,2826479.0,2826479.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,2826480.0,2826480.0
0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,169.0,2826490.0,2826490.2
0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,156.0,2826491.0,2826491.2
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,280.0,2826501.0,2826501.2
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,271.0,2826502.0,2826502.2
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,393.0,2826512.0,2826512.5
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,547.0,2826513.0,2826513.5
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,555.0,2826513.0,2826513.5
